invoice_date,supplier_avg_amount_90d,supplier_invoice_count_30d,duplicate_invoice_flag,split_invoice_flag,late_night_submission_flag,payment_term_days,is_fraud
01-12-2023,12469.06353,15,0,1,0,60,1
21-03-2023,23943.42593,14,0,0,0,60,0
01-10-2023,6476.335143,16,0,0,0,30,0
04-03-2023,39691.77143,15,0,0,0,30,1
15-03-2023,1384.169259,9,0,0,1,90,0
19-01-2023,1329.501,10,0,0,1,30,0
02-07-2023,9975.470444,21,0,0,0,60,0
17-03-2023,7575.111429,21,0,0,0,30,0
09-09-2023,3556.800244,17,0,0,1,30,0
16-09-2023,5583.700278,15,0,0,0,30,0
23-01-2023,2434.827692,13,0,0,0,60,0
17-07-2023,6345.201515,10,0,0,0,30,0
19-06-2023,1369.918235,11,0,0,0,60,0
17-03-2023,4403.215,9,0,0,1,30,1
28-03-2023,3296.421389,15,0,0,1,30,0
23-10-2023,1590.006053,14,0,0,0,30,0
23-04-2023,4460.834444,14,0,0,0,30,0
16-03-2023,11730.38226,11,0,0,1,60,0
11-05-2023,5259.75875,15,0,0,1,90,0
28-06-2023,1343.264643,8,0,0,1,60,1
11-08-2023,6403.047059,10,0,0,1,30,0
15-01-2023,34602.785,10,0,0,0,30,1
19-10-2023,13133.08897,13,0,0,0,30,0
11-05-2023,12933.43786,10,0,0,1,60,0
29-12-2023,34186.88953,9,0,0,1,30,0
30-04-2023,8324.687027,12,0,0,0,30,0
16-03-2023,10400.63303,13,0,1,0,30,1
10-07-2023,9854.407551,16,0,1,0,30,1
19-01-2023,10695.49545,11,0,0,0,60,0
23-08-2023,26759.65857,7,0,0,0,30,1
18-08-2023,5125.474348,17,0,0,0,60,0
07-08-2023,6515.765,14,0,1,0,60,1
22-10-2023,14289.47395,9,0,0,0,30,0
31-07-2023,5808.592647,8,0,0,0,60,0
17-06-2023,6779.737317,11,0,0,1,30,0
28-08-2023,5583.248636,16,0,0,1,60,0
15-01-2023,7802.685,6,0,0,1,30,0
25-03-2023,4518.921176,15,0,1,0,90,1
19-09-2023,5752.547234,14,0,0,0,60,0
11-06-2023,6721.695833,15,0,0,0,30,0
18-02-2023,4063.587368,6,0,0,1,30,0
25-09-2023,4123.284524,10,0,0,0,60,0
19-06-2023,15972.07806,11,0,0,1,30,0
13-03-2023,1797.3,15,0,0,0,90,0
15-01-2023,6890.107,10,0,0,0,30,0
30-12-2023,1793.109429,8,0,1,1,30,1
11-12-2023,4541.27878,10,0,0,0,90,0
12-06-2023,7325.491429,17,0,1,1,60,1
26-06-2023,5888.813333,15,0,0,0,30,0
05-06-2023,9635.153125,13,0,0,1,30,0
30-08-2023,6398.497,14,0,0,0,60,0
01-08-2023,2889.867879,10,0,0,0,90,0
16-05-2023,2019.531143,11,0,0,0,30,0
02-08-2023,6532.089024,13,0,0,0,30,0
11-01-2023,5621.641667,6,0,0,1,30,0
23-12-2023,13333.20133,8,0,1,0,30,1
07-03-2023,3567.231,16,0,0,0,30,0
13-10-2023,23811.965,12,0,0,0,30,0
24-04-2023,12092.39114,16,0,1,0,30,1
30-11-2023,4591.457097,11,0,1,0,60,1
10-02-2023,10061.15111,14,0,0,0,60,0
20-05-2023,12491.14842,15,0,0,1,30,0
23-11-2023,3611.507561,14,0,0,0,60,0
26-02-2023,4005.96381,16,0,0,1,90,0
07-12-2023,8025.911389,13,0,0,1,30,1
21-02-2023,8394.347333,10,0,0,1,90,0
29-12-2023,1791.033947,16,0,0,1,90,0
30-03-2023,6937.682889,18,0,1,1,30,1
15-09-2023,3635.970417,8,0,0,0,60,0
14-08-2023,7296.812174,16,0,1,0,60,1
08-02-2023,645.545,13,0,0,0,30,0
29-03-2023,3872.771316,9,0,0,0,30,1
21-02-2023,12937.18118,11,0,1,0,30,1
19-02-2023,4263.641667,12,0,0,1,30,0
26-05-2023,5742.684211,13,0,0,0,60,0
15-07-2023,15441.13487,20,0,0,1,60,0
24-08-2023,4196.893571,13,0,0,0,30,0
30-05-2023,3297.90575,12,0,0,0,30,0
02-07-2023,10817.98769,17,0,0,0,30,0
10-09-2023,4510.4775,11,0,0,0,60,0
10-12-2023,5703.961026,13,0,0,0,60,0
25-06-2023,12468.42606,9,0,0,0,30,0
14-08-2023,7666.851667,11,0,0,0,30,0
12-04-2023,6329.162075,24,0,0,0,30,0
13-12-2023,2662.052857,16,0,0,0,30,0
17-02-2023,5662.852083,9,0,0,0,30,0
19-10-2023,10413.39275,14,0,0,1,60,0
15-03-2023,9595.995135,17,0,0,0,30,0
18-10-2023,4029.940238,13,0,1,0,30,1
22-11-2023,4413.492128,11,0,0,0,60,0
29-06-2023,12509.49028,13,0,1,0,90,1
06-08-2023,2274.906667,13,0,0,0,30,0
18-07-2023,6849.49,8,0,0,0,30,0
13-05-2023,6627.472264,24,0,0,0,60,1
06-10-2023,1136.808788,8,0,0,0,30,0
21-09-2023,11241.46133,16,0,0,1,60,0
24-05-2023,8956.028919,16,0,0,1,30,0
13-02-2023,1441.821304,16,0,0,0,30,0
22-11-2023,7506.647188,13,0,0,0,60,0
26-09-2023,3406.409677,12,0,0,0,30,0
26-03-2023,8125.27697,15,0,0,0,30,0
24-07-2023,3301.919583,21,0,0,0,90,0
15-09-2023,2569.80697,10,0,1,0,60,1
06-03-2023,10233.30323,11,0,1,1,30,1
21-06-2023,5949.874516,10,0,0,0,30,0
04-11-2023,21632.29409,19,0,0,0,30,0
17-09-2023,16069.72118,14,0,0,0,30,0
24-09-2023,5316.068485,11,0,0,0,30,0
06-04-2023,5987.858511,14,0,0,0,30,0
07-10-2023,4223.942059,11,0,0,0,30,0
07-07-2023,8183.686667,15,0,0,0,30,0
02-10-2023,1182.279091,16,0,0,1,30,0
04-03-2023,2069.202059,15,0,0,1,30,0
10-05-2023,7103.04973,13,0,0,0,30,0
11-04-2023,11933.58368,17,0,0,1,60,0
25-09-2023,7776.908437,9,0,1,0,90,1
12-04-2023,7800.512759,7,0,0,0,30,0
15-10-2023,10395.29036,9,0,0,0,60,0
21-02-2023,6416.930625,9,0,0,0,30,0
08-07-2023,4721.992609,20,0,1,1,60,1
29-11-2023,3885.784857,13,0,0,0,30,0
16-04-2023,5678.507778,11,0,0,1,30,0
20-07-2023,2710.19,9,0,0,0,90,0
28-03-2023,23993.74944,15,0,0,0,30,1
03-05-2023,3895.335882,8,0,0,0,60,0
02-06-2023,6795.277647,11,0,0,1,60,0
28-08-2023,5038.675,15,0,0,0,30,0
21-01-2023,10431.48,6,0,1,0,30,1
29-11-2023,18610.95708,16,0,0,0,60,0
22-03-2023,12085.58828,13,0,0,1,60,0
25-07-2023,2720.5875,11,0,0,0,90,0
22-05-2023,12787.05,15,0,0,0,30,0
01-04-2023,7690.118919,12,0,0,0,30,0
12-05-2023,4877.677667,14,0,0,1,60,0
23-07-2023,3998.106875,8,0,0,1,60,1
20-10-2023,28548.06881,16,0,0,0,60,0
02-10-2023,9886.540789,15,0,1,0,30,1
01-02-2023,4393.485,15,0,0,0,60,0
17-11-2023,9025.3625,11,0,0,0,30,0
09-06-2023,2437.886486,15,0,0,0,30,0
24-12-2023,1663.028889,15,0,0,1,30,0
22-12-2023,6165.558108,10,0,0,0,30,0
02-06-2023,2571.776176,10,0,0,1,60,0
03-04-2023,2730.043143,11,0,0,1,60,0
17-11-2023,3012.512222,15,0,0,1,60,0
31-10-2023,6589.442326,12,0,0,1,30,0
17-03-2023,11261.01733,14,0,0,0,30,0
02-06-2023,4416.779608,20,0,1,0,30,1
27-07-2023,4741.414167,10,0,0,0,30,0
05-07-2023,1990.066389,11,0,0,0,90,0
21-07-2023,10409.17905,17,0,1,0,30,1
08-12-2023,23035.63757,11,0,0,1,30,0
22-12-2023,7850.324694,19,0,0,0,30,0
05-09-2023,8236.862955,17,0,0,0,30,0
14-08-2023,2565.817222,15,0,0,0,60,0
13-11-2023,13653.43484,10,0,0,0,60,0
04-01-2023,26220.332,5,0,0,0,30,0
29-07-2023,3468.952632,6,0,0,0,60,0
07-08-2023,7380.280278,15,0,0,0,60,1
26-09-2023,21460.90611,11,0,1,1,90,1
16-02-2023,3619.241739,16,0,0,1,30,0
22-10-2023,6035.175556,12,0,0,1,30,0
31-10-2023,2865.92725,12,0,0,1,30,0
11-03-2023,7181.990323,16,0,0,0,30,0
22-06-2023,11826.55086,15,0,0,0,30,0
08-12-2023,6146.13275,18,0,0,1,60,0
16-06-2023,5152.779,11,0,0,0,30,1
04-08-2023,2734.8525,13,0,0,0,60,0
01-03-2023,4263.637368,13,0,0,0,30,0
29-08-2023,6242.603333,12,0,0,0,30,0
20-12-2023,10151.33316,12,0,0,0,30,0
18-09-2023,5445.640256,13,0,0,0,30,0
25-05-2023,13246.27364,14,0,0,0,30,0
29-03-2023,5638.609032,12,0,0,1,30,0
09-03-2023,3612.552,13,0,0,0,30,0
03-07-2023,4775.796977,9,0,0,0,60,0
19-10-2023,11765.466,13,0,0,0,30,0
06-09-2023,14714.51353,12,0,0,0,60,0
12-08-2023,9138.397297,13,0,1,0,30,1
01-08-2023,4243.085435,19,0,0,0,30,0
21-07-2023,2643.678333,16,0,0,1,60,0
24-02-2023,3273.0312,18,0,0,1,30,0
06-08-2023,10576.88714,11,0,0,0,30,0
09-01-2023,20045.33,1,0,0,0,60,0
24-11-2023,7021.675217,15,0,0,0,90,0
27-08-2023,5369.898793,17,0,0,0,60,0
13-10-2023,7611.050811,14,0,0,0,90,0
10-03-2023,4743.099667,14,0,0,0,30,0
12-11-2023,5721.730323,10,0,0,1,30,1
26-05-2023,3585.358378,15,0,0,0,30,0
10-10-2023,4975.323256,13,0,0,0,30,0
25-08-2023,11381.56429,11,0,0,0,90,0
28-02-2023,11026.43,18,0,0,1,60,0
08-10-2023,2153.312778,13,0,0,1,90,0
27-06-2023,2560.096444,19,0,0,0,30,0
13-01-2023,37061,2,0,0,0,30,0
26-03-2023,13341.88184,11,0,0,1,30,0
07-01-2023,20467.79333,3,0,0,0,30,0
14-07-2023,6232.667742,13,0,0,0,30,0
12-07-2023,7501.443846,17,0,1,0,60,1
27-02-2023,8245.086667,13,0,1,1,60,1
04-02-2023,6171.337647,13,0,0,0,30,0
11-02-2023,1651.952,12,0,0,0,60,0
28-02-2023,6532.067059,22,0,0,0,60,1
26-03-2023,9708.565556,13,0,1,0,30,1
09-04-2023,6871.087931,7,0,1,0,30,1
13-04-2023,12572.36886,18,0,1,1,30,0
04-09-2023,2395.046216,14,0,0,1,60,1
03-09-2023,4215.524643,10,0,0,0,30,0
19-01-2023,7361.19875,8,0,0,1,30,0
13-07-2023,8663.661429,12,0,0,0,30,0
09-01-2023,1505.5425,4,0,1,1,30,1
13-06-2023,2120.481463,13,0,1,1,30,1
15-07-2023,2494.984545,11,0,1,0,30,1
16-02-2023,12603.74926,22,0,0,0,60,0
15-10-2023,2123.454894,14,0,0,1,30,0
27-08-2023,13972.2081,12,0,0,1,90,0
11-07-2023,3038.903333,12,0,1,0,30,1
31-03-2023,11946.04421,12,0,0,0,30,0
17-05-2023,16626.07067,17,0,0,0,30,0
05-11-2023,6750.553846,12,0,0,0,60,0
26-04-2023,16630.0345,14,0,0,0,30,0
19-12-2023,1278.794054,9,0,0,1,30,0
02-06-2023,8075.794054,14,0,0,1,30,0
24-11-2023,2833.823333,9,0,0,0,60,0
14-09-2023,15510.1139,15,0,0,0,30,0
02-04-2023,6243.049091,14,0,0,0,30,0
10-06-2023,2273.466389,20,0,0,0,60,0
12-05-2023,7182.941429,10,0,0,0,60,0
04-03-2023,7188.119737,16,0,0,1,30,0
09-08-2023,1503.03775,16,0,0,0,30,0
16-03-2023,11976.34333,16,0,0,0,30,0
29-12-2023,5906.645862,8,0,0,0,30,0
06-12-2023,4851.394848,12,0,0,0,30,0
06-03-2023,4837.236774,17,0,0,1,30,0
16-10-2023,6678.377234,19,0,0,0,30,0
29-10-2023,2809.926579,11,0,0,0,60,0
17-01-2023,5603.198571,7,0,1,1,30,1
16-10-2023,7111.44,6,0,1,0,60,1
09-11-2023,4260.387317,16,0,0,0,30,0
12-02-2023,2908.957778,14,0,0,1,30,0
27-11-2023,8540.271515,6,0,0,0,30,0
18-06-2023,3320.790213,12,0,0,1,90,0
22-05-2023,3343.203333,17,0,0,1,30,1
11-01-2023,3485.05875,8,0,0,0,30,0
29-01-2023,55022.46273,11,0,0,0,30,0
13-04-2023,12973.25735,15,0,0,0,30,0
22-02-2023,2108.804783,15,0,0,1,30,1
23-09-2023,6009.044651,12,0,0,0,30,0
26-02-2023,5306.5124,14,0,0,0,30,0
09-01-2023,6220.386667,6,0,0,0,30,0
28-08-2023,1852.518049,14,0,1,1,90,1
22-09-2023,3503.723939,14,0,1,0,60,1
19-02-2023,2473.733793,19,0,0,1,30,0
11-07-2023,4774.152069,10,0,0,0,30,0
15-06-2023,36074.99903,13,0,0,0,30,0
24-08-2023,6038.748333,10,0,0,0,60,0
18-11-2023,7852.673,15,0,0,0,60,0
30-08-2023,5556.284412,12,0,0,0,30,0
22-07-2023,4593.380357,8,0,0,1,30,0
30-03-2023,1585.160652,15,0,1,1,30,1
03-01-2023,3944.66,1,0,0,1,30,1
11-01-2023,12993.40125,8,0,0,0,30,0
06-03-2023,3859.37,8,0,0,1,30,0
15-11-2023,7197.302,16,0,0,0,60,0
23-09-2023,14900.70316,10,0,0,0,60,0
31-12-2023,8203.723,12,0,0,0,30,0
03-11-2023,4095.8515,16,0,1,1,90,1
12-05-2023,4269.411026,12,0,0,1,30,0
06-12-2023,7674.981556,11,0,0,0,30,0
05-10-2023,3307.174444,14,0,0,1,30,0
07-09-2023,4177.815,16,0,0,0,60,0
29-11-2023,6711.816744,12,0,0,1,30,0
24-08-2023,17132.19833,13,0,0,0,30,0
20-02-2023,16650.36857,14,0,0,1,30,1
05-05-2023,1545.619545,12,0,0,1,60,1
19-01-2023,4081.577143,7,0,0,1,30,0
24-12-2023,9742.056286,11,0,0,1,30,0
24-06-2023,27718.34575,13,0,0,0,30,1
24-10-2023,5837.349412,12,0,1,0,30,1
27-02-2023,6521.868261,6,0,0,0,90,0
24-04-2023,17032.21,12,0,0,0,30,1
28-12-2023,1156.997241,9,0,1,1,60,1
09-08-2023,9383.627727,19,0,0,0,60,0
31-08-2023,1835.32871,9,0,0,0,60,0
21-05-2023,3193.504884,13,0,0,0,60,0
16-11-2023,6223.749767,11,0,1,0,60,1
05-12-2023,2599.770417,12,0,0,0,30,0
06-10-2023,3377.025278,11,0,0,0,60,0
31-07-2023,4304.933243,14,0,1,1,60,1
22-03-2023,7642.9525,4,0,1,0,30,1
18-04-2023,2936.387083,23,0,0,0,60,0
31-01-2023,12927.56545,11,0,0,0,60,0
05-11-2023,27133.70789,16,0,0,0,60,0
11-11-2023,7359.436486,14,0,0,1,30,0
23-02-2023,13984.66615,15,0,0,0,30,0
25-05-2023,2111.440323,9,0,0,0,30,0
13-02-2023,2842.14,18,0,0,0,60,0
05-09-2023,4402.435526,9,0,0,1,30,0
31-12-2023,6595.576216,11,0,0,1,30,0
28-08-2023,7514.37,8,0,0,0,30,0
27-11-2023,2842.697442,15,0,0,0,60,0
21-09-2023,7067.765526,8,0,0,0,30,0
12-07-2023,4344.584103,13,0,0,0,30,0
15-04-2023,6202.051875,8,0,0,0,30,0
03-12-2023,20243.34816,13,0,1,1,30,1
10-05-2023,6370.888333,9,0,0,1,60,0
03-11-2023,485.1597436,12,0,0,0,30,0
21-12-2023,8689.127436,11,0,0,1,30,0
07-01-2023,7537.98,1,0,0,0,60,0
07-08-2023,2951.244375,14,0,0,0,30,0
13-02-2023,10925.032,11,0,0,0,30,0
06-06-2023,13670.34759,8,0,1,0,30,1
02-11-2023,2405.59275,11,0,0,1,30,0
14-05-2023,3454.81,15,0,0,0,30,0
28-01-2023,3177.339167,12,0,1,1,30,1
29-01-2023,4194.32,9,0,0,0,30,0
11-06-2023,10315.57333,13,0,0,1,30,0
08-02-2023,5452.643571,8,0,1,0,30,1
15-02-2023,11057.03833,8,0,0,0,60,0
20-02-2023,15940.4225,11,0,0,0,60,0
25-01-2023,1663.15,12,0,0,0,30,0
28-01-2023,6593.39125,16,0,0,0,30,0
21-12-2023,7321.567561,8,0,0,0,30,0
29-06-2023,4776.708108,12,0,0,0,90,0
04-05-2023,5855.933265,14,0,0,0,30,0
10-01-2023,7997.65,5,0,0,0,60,0
18-08-2023,16961.65303,11,0,0,0,30,0
18-01-2023,4332.62375,8,0,0,1,60,0
19-07-2023,4955.058684,17,0,0,0,60,0
10-04-2023,1447.706341,14,0,0,0,90,0
07-07-2023,9565.934884,16,0,0,0,30,0
31-12-2023,2717.666531,11,0,1,0,30,1
02-12-2023,5949.947317,15,0,0,0,90,1
15-05-2023,8778.894878,19,0,0,0,30,0
21-10-2023,15242.84892,15,0,0,1,60,0
22-02-2023,16177.3925,11,0,0,1,30,1
06-04-2023,13462.093,16,0,0,0,30,0
12-01-2023,7530.575,4,0,0,0,90,0
14-09-2023,12170.42357,8,0,0,1,30,0
13-09-2023,3093.433103,9,0,0,0,30,0
13-07-2023,8416.918222,17,0,0,0,30,0
22-12-2023,6549.374857,13,0,0,0,30,0
15-10-2023,7987.516857,12,0,0,0,30,0
18-05-2023,3849.337813,13,0,0,0,30,0
25-12-2023,1343.342766,15,0,0,0,60,0
05-09-2023,7528.010571,16,0,0,1,30,0
19-06-2023,16768.71071,15,0,0,1,30,0
01-05-2023,4778.841915,13,0,0,0,30,1
17-10-2023,5898.349111,16,0,0,0,60,0
12-11-2023,4373.671842,11,0,0,1,60,0
11-10-2023,11620.9446,16,0,0,0,30,0
16-04-2023,30768.12226,18,0,0,1,30,1
06-03-2023,2469.757059,13,0,0,0,30,0
20-05-2023,8432.169302,12,0,0,0,30,0
21-06-2023,25741.09658,13,0,0,0,90,0
04-04-2023,2209.568049,9,0,0,1,30,0
27-12-2023,15124.01517,8,0,0,0,30,0
10-10-2023,9319.660233,13,0,0,1,60,0
09-01-2023,5232.205,2,0,0,0,30,0
02-08-2023,3707.327222,14,0,0,1,90,1
22-09-2023,10064.2776,13,0,0,1,30,0
19-06-2023,8472.770345,10,0,0,1,30,0
13-01-2023,3194.58625,8,0,0,0,60,0
24-07-2023,14302.33326,16,0,0,0,30,0
13-04-2023,3800.626,8,0,0,0,30,0
07-01-2023,18284.945,4,0,0,1,90,1
01-10-2023,2412.645581,17,0,1,1,60,1
14-12-2023,2619.034444,14,0,0,0,60,0
06-07-2023,6240.437,11,0,0,0,60,0
06-09-2023,4454.932727,15,0,0,0,30,0
05-01-2023,23102.98,3,0,0,0,30,0
13-04-2023,6872.259767,9,0,0,0,30,0
26-08-2023,1784.234375,14,0,0,0,30,0
02-05-2023,4794.700698,21,0,0,1,30,1
22-01-2023,2146.3175,8,0,0,1,90,0
02-09-2023,27528.71474,12,0,0,0,30,0
06-10-2023,12355.28844,12,0,1,0,30,1
05-07-2023,15775.43656,12,0,0,0,30,1
30-04-2023,6093.628913,18,0,1,1,30,1
17-10-2023,5123.961818,14,0,0,0,60,0
29-07-2023,8979.482812,11,0,0,1,30,0
07-05-2023,3052.562128,15,0,0,0,30,0
21-04-2023,8768.588056,13,0,0,0,30,0
18-11-2023,7147.383409,16,0,0,0,30,0
07-05-2023,6607.523939,8,0,0,0,30,0
12-02-2023,6609.757857,9,0,1,0,30,1
23-04-2023,3718.039722,14,0,1,0,60,1
22-09-2023,36012.12205,16,0,0,0,60,0
31-01-2023,6649.531176,16,0,0,0,30,0
26-08-2023,5755.544359,9,0,0,0,60,0
03-11-2023,3623.811364,15,0,0,0,30,0
11-06-2023,8487.10973,14,0,0,1,30,0
30-08-2023,11615.39395,11,0,1,0,60,1
04-09-2023,10693.64722,15,0,0,0,60,0
16-12-2023,7292.185714,9,0,0,0,30,0
03-03-2023,16140.80692,12,0,0,0,30,0
14-06-2023,1871.999697,13,0,0,0,30,0
21-10-2023,4563.423913,10,0,0,0,30,0
21-03-2023,4545.72,18,0,0,0,60,0
22-01-2023,13420.1625,8,0,0,0,90,1
03-08-2023,9259.085,15,0,1,0,30,1
03-06-2023,2527.887097,12,0,0,0,60,0
03-07-2023,12751.24889,11,0,0,0,30,0
25-09-2023,3123.522973,14,0,0,0,30,0
12-12-2023,3649.323571,8,0,0,0,30,0
14-01-2023,12515.485,6,0,0,1,30,0
11-04-2023,2151.949355,12,0,0,0,30,0
10-12-2023,8741.415455,18,0,0,1,30,0
29-03-2023,16742.00857,12,0,0,0,30,0
11-06-2023,7261.867838,11,0,0,0,30,0
19-10-2023,4613.131458,17,0,0,1,60,1
06-09-2023,4766.254474,9,0,0,0,60,0
25-02-2023,1853.130417,12,0,0,0,60,0
28-10-2023,3486.3075,18,0,0,0,60,0
09-01-2023,12538.52,4,0,0,0,60,0
18-02-2023,10062.31,7,0,0,1,30,0
11-04-2023,3695.975789,12,0,0,1,90,0
10-05-2023,6072.07175,14,0,0,1,30,0
18-06-2023,5758.5482,13,0,0,1,30,0
25-09-2023,15433.84256,15,0,0,1,60,0
20-05-2023,16097.83382,12,0,0,1,30,0
30-06-2023,10116.07757,14,0,0,0,30,0
11-05-2023,5345.865517,10,0,0,1,30,0
25-11-2023,18368.60852,16,0,1,0,30,1
20-09-2023,4817.440238,18,0,0,0,60,0
01-08-2023,2029.341,14,0,1,1,30,1
14-01-2023,3921.63,4,0,1,1,30,1
27-06-2023,33628.26282,10,0,0,1,30,0
19-01-2023,4587.006667,12,0,0,0,30,0
16-10-2023,5029.42,10,0,0,0,30,0
20-10-2023,21518.90091,13,0,0,0,30,0
04-10-2023,2074.631538,15,0,0,0,60,0
01-11-2023,11702.99938,19,0,0,0,30,0
01-10-2023,5231.788261,15,0,1,0,60,1
07-03-2023,3452.34,20,0,0,1,60,1
30-12-2023,1974.756667,12,0,0,0,90,0
02-06-2023,1183.29619,10,0,0,0,60,0
24-11-2023,4176.580938,18,0,0,0,30,0
23-05-2023,7359.501707,13,0,0,1,30,0
23-02-2023,7044.992381,15,0,0,0,30,0
26-12-2023,3159.56375,11,0,1,1,30,1
21-08-2023,8918.08587,14,0,0,0,60,0
22-03-2023,2122.902571,16,0,1,0,30,1
08-02-2023,6200.555833,9,0,0,0,60,0
09-11-2023,1694.263714,16,0,0,0,60,0
01-11-2023,6753.410909,16,0,0,0,30,0
25-08-2023,14038.80763,8,0,1,0,60,1
15-02-2023,1401.210667,11,0,0,0,90,0
10-01-2023,2717.543333,6,0,0,1,30,0
17-09-2023,5745.011481,10,0,0,1,30,0
16-11-2023,12060.47792,15,0,0,0,30,0
05-03-2023,5284.751429,13,0,1,0,30,1
27-04-2023,5349.627778,12,0,0,0,60,0
24-10-2023,7615.27,8,0,0,0,30,0
26-08-2023,2798.800476,13,0,0,0,30,0
27-07-2023,18212.18897,6,0,1,1,90,1
16-09-2023,5284.759714,12,0,0,1,90,0
28-06-2023,6413.114146,9,0,0,0,30,0
19-05-2023,5073.65913,15,0,0,0,30,0
05-12-2023,22754.57077,11,0,0,0,60,1
30-01-2023,18369.55643,14,0,0,0,60,0
27-03-2023,6149.131795,14,0,0,0,30,0
10-05-2023,6263.484839,10,0,0,0,60,0
16-11-2023,4872.679286,18,0,0,1,30,0
08-03-2023,1063.291667,16,0,0,1,30,0
19-08-2023,5836.994722,11,0,0,0,60,0
25-02-2023,2981.6625,15,0,0,0,60,0
06-06-2023,4846.84625,14,0,0,1,30,0
02-04-2023,7295.633611,17,0,0,0,60,0
14-07-2023,2044.271522,12,0,0,0,60,0
18-02-2023,5748.850526,13,0,1,0,30,1
13-07-2023,1897.965484,7,0,0,1,90,0
05-03-2023,15686.78111,14,0,0,0,60,0
30-05-2023,2869.575909,15,0,1,0,60,1
17-03-2023,4472.438889,10,0,0,0,30,0
09-07-2023,5872.305588,15,0,0,0,30,1
31-03-2023,15438.30737,14,0,0,0,60,0
28-12-2023,5890.839333,13,0,0,0,30,1
25-11-2023,2926.975676,16,0,0,0,90,0
29-01-2023,10126.16944,18,0,0,1,30,0
02-08-2023,3887.15129,15,0,1,0,60,1
14-02-2023,9185.718824,13,0,0,0,90,0
07-10-2023,4761.198286,13,0,0,0,60,0
07-09-2023,14353.38878,13,0,0,0,60,0
06-06-2023,3381.92425,16,0,0,0,60,0
30-01-2023,5461.338667,15,0,0,1,60,0
05-01-2023,2489.29,2,0,0,1,30,0
12-12-2023,30428.10139,14,0,0,0,30,0
23-08-2023,1271.665897,11,0,0,0,90,0
15-12-2023,4428.9,9,0,0,0,60,0
16-12-2023,4745.416286,10,0,0,1,30,0
09-05-2023,9120.144054,17,0,0,1,90,0
22-05-2023,7711.078,16,0,0,0,30,1
19-05-2023,4608.201429,15,0,0,0,60,0
19-08-2023,6955.616279,21,0,0,0,30,0
12-11-2023,5959.634828,12,0,1,0,30,1
13-04-2023,23206.5392,6,0,0,0,30,1
08-02-2023,6651.443889,12,0,0,0,60,1
25-09-2023,4061.518372,11,0,1,1,90,1
01-08-2023,4928.939697,7,0,0,0,90,0
25-08-2023,16486.18342,13,0,0,0,30,0
10-08-2023,12425.33543,10,0,0,0,60,0
15-06-2023,532.9132258,11,0,1,1,30,1
07-09-2023,1809.511304,17,0,0,1,60,0
25-12-2023,7606.709722,12,0,1,0,30,1
17-09-2023,21244.26447,18,0,0,1,90,0
01-03-2023,6809.753333,12,0,0,1,30,1
18-09-2023,7225.145185,11,0,0,0,30,0
28-06-2023,5307.662973,10,0,1,0,60,1
13-01-2023,6109.465,2,0,0,1,30,0
08-08-2023,1976.048276,12,0,1,0,30,1
12-09-2023,9502.272188,8,0,0,0,60,0
29-09-2023,14121.65324,11,0,0,0,30,0
03-06-2023,916.6758333,6,0,0,0,30,0
24-02-2023,2366.185556,12,0,0,0,30,0
15-02-2023,3846.60125,10,0,1,0,30,1
28-09-2023,14595.02293,12,0,0,1,30,0
28-02-2023,1802.568696,12,0,1,0,30,1
27-12-2023,716.4905263,10,0,0,0,30,0
12-07-2023,5943.14881,10,0,1,1,60,1
19-07-2023,15254.4963,17,0,0,0,30,0
01-09-2023,999.9422857,9,0,0,0,30,0
14-02-2023,5753.4175,9,0,0,0,30,0
27-11-2023,4028.022619,18,0,0,0,30,0
02-12-2023,4720.596786,13,0,0,1,30,0
07-02-2023,5754.552308,10,0,0,0,30,0
01-02-2023,12559.34308,10,0,0,0,30,0
13-12-2023,3451.589556,14,0,0,0,60,0
04-01-2023,4799.026667,3,0,0,0,60,0
16-02-2023,8872.897241,13,0,0,0,30,0
22-06-2023,4518.043585,22,0,0,0,30,0
22-03-2023,12779.1072,11,0,0,0,30,0
01-09-2023,21827.71861,12,0,0,0,60,0
05-11-2023,2675.404194,14,0,0,0,60,0
16-10-2023,3320.428649,10,0,0,0,30,0
17-11-2023,11859.21425,13,0,0,0,60,0
18-03-2023,13907.21038,8,0,0,0,30,0
17-09-2023,7976.222778,13,0,0,0,60,0
27-01-2023,9249.3875,8,0,1,0,60,1
02-01-2023,1832.39,1,0,0,0,30,0
22-06-2023,7200.922703,18,0,0,0,30,0
05-02-2023,4278.518,8,0,0,0,90,0
14-07-2023,4557.107381,17,0,0,1,30,0
02-08-2023,3331.365476,13,0,0,0,30,1
25-12-2023,6987.264884,13,0,0,0,30,0
22-01-2023,8067.764615,13,0,0,1,30,0
19-09-2023,4649.084318,20,0,0,1,30,0
03-03-2023,3695.586,22,0,0,0,60,0
09-04-2023,32681.53816,10,0,0,0,30,1
30-07-2023,22245.15395,12,0,0,0,60,0
22-05-2023,14563.84769,9,0,0,1,60,0
21-10-2023,2335.772308,18,0,0,0,60,0
24-08-2023,5892.064524,16,0,1,0,30,1
18-09-2023,14260.95925,8,0,0,0,30,1
21-07-2023,4270.787179,12,0,0,0,60,0
06-09-2023,7472.969286,10,0,0,0,30,0
28-12-2023,10072.29564,15,0,0,1,60,1
17-02-2023,2200.53,14,0,0,0,90,0
